Hierarchical_equality Compare Summary
checkpoint: models/hierarchical_equality_mlp_seed43.pt
seed: 43
device: cpu
requested_device: <auto>
target_vars: WX, YZ
pair_sizes: train=512, calibration=512, test=2048
factual_validation_exact_acc: 0.9995

GW
solver: epsilon_used=0.05, method=gw
selected soft matches:
WX: top_k=23, lambda=4.0, top_site=L3-d63, selection=(exact=0.5156, gold prob=0.5147), calibration=(exact=0.5156, gold prob=0.5147), test=(exact=0.5522, gold prob=0.5535)
YZ: top_k=33, lambda=4.0, top_site=L3-d63, selection=(exact=0.5410, gold prob=0.5404), calibration=(exact=0.5410, gold prob=0.5404), test=(exact=0.5200, gold prob=0.5210)

OT
solver: epsilon_used=0.05, method=ot
selected soft matches:
WX: top_k=11, lambda=4.0, top_site=L0-d33, selection=(exact=0.6914, gold prob=0.6891), calibration=(exact=0.6914, gold prob=0.6891), test=(exact=0.7383, gold prob=0.7380)
YZ: top_k=8, lambda=4.0, top_site=L0-d20, selection=(exact=0.7617, gold prob=0.7600), calibration=(exact=0.7617, gold prob=0.7600), test=(exact=0.7456, gold prob=0.7449)

FGW
solver: alpha=0.5, epsilon_used=0.05, method=fgw
selected soft matches:
WX: top_k=30, lambda=4.0, top_site=L3-d63, selection=(exact=0.5625, gold prob=0.5533), calibration=(exact=0.5625, gold prob=0.5533), test=(exact=0.5879, gold prob=0.5876)
YZ: top_k=1, lambda=4.0, top_site=L0-d0, selection=(exact=0.5059, gold prob=0.5013), calibration=(exact=0.5059, gold prob=0.5013), test=(exact=0.4883, gold prob=0.4896)

DAS
training: min_epochs=5, plateau_patience=2, plateau_rel_delta=0.01, type=plateau_on_train_loss
selected sites:
WX: site=L1-k32, layer=1, subspace_dim=32, epochs_ran=50, selection=(exact=0.9219, gold prob=0.9214), calibration=(exact=0.9219, gold prob=0.9214), test=(exact=0.9150, gold prob=0.9118)
YZ: site=L1-k16, layer=1, subspace_dim=16, epochs_ran=50, selection=(exact=0.9512, gold prob=0.9459), calibration=(exact=0.9512, gold prob=0.9459), test=(exact=0.9272, gold prob=0.9250)

Average Summary
DAS: exact_acc=0.9211, mean_true_class_prob=0.9184, runtime_s=16.20
FGW: exact_acc=0.5381, mean_true_class_prob=0.5386, runtime_s=7.05
GW: exact_acc=0.5361, mean_true_class_prob=0.5372, runtime_s=7.30
OT: exact_acc=0.7419, mean_true_class_prob=0.7415, runtime_s=7.28

------------------------------------------------------------------------

Candidate Sweeps

GW
calibration sweep:
WX:
WX [selected]: top_k=23, lambda=4, top_site=L3-d63, exact=0.5156, gold prob=0.5147
WX: top_k=17, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=17, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=17, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=17, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=17, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=17, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=17, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=17, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4793
WX: top_k=17, lambda=2.25, top_site=L3-d63, exact=0.4785, gold prob=0.4795
WX: top_k=17, lambda=2.5, top_site=L3-d63, exact=0.4805, gold prob=0.4796
WX: top_k=17, lambda=2.75, top_site=L3-d63, exact=0.4785, gold prob=0.4799
WX: top_k=17, lambda=3, top_site=L3-d63, exact=0.4785, gold prob=0.4816
WX: top_k=17, lambda=3.25, top_site=L3-d63, exact=0.4844, gold prob=0.4850
WX: top_k=17, lambda=3.5, top_site=L3-d63, exact=0.4883, gold prob=0.4896
WX: top_k=17, lambda=3.75, top_site=L3-d63, exact=0.4941, gold prob=0.4941
WX: top_k=17, lambda=4, top_site=L3-d63, exact=0.5000, gold prob=0.4979
WX: top_k=18, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=18, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=18, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=18, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=18, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=18, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=18, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=18, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4790
WX: top_k=18, lambda=2.25, top_site=L3-d63, exact=0.4785, gold prob=0.4793
WX: top_k=18, lambda=2.5, top_site=L3-d63, exact=0.4805, gold prob=0.4793
WX: top_k=18, lambda=2.75, top_site=L3-d63, exact=0.4785, gold prob=0.4794
WX: top_k=18, lambda=3, top_site=L3-d63, exact=0.4785, gold prob=0.4802
WX: top_k=18, lambda=3.25, top_site=L3-d63, exact=0.4805, gold prob=0.4823
WX: top_k=18, lambda=3.5, top_site=L3-d63, exact=0.4863, gold prob=0.4861
WX: top_k=18, lambda=3.75, top_site=L3-d63, exact=0.4902, gold prob=0.4906
WX: top_k=18, lambda=4, top_site=L3-d63, exact=0.4941, gold prob=0.4945
WX: top_k=19, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=19, lambda=2, top_site=L3-d63, exact=0.4785, gold prob=0.4788
WX: top_k=19, lambda=2.25, top_site=L3-d63, exact=0.4805, gold prob=0.4793
WX: top_k=19, lambda=2.5, top_site=L3-d63, exact=0.4785, gold prob=0.4793
WX: top_k=19, lambda=2.75, top_site=L3-d63, exact=0.4805, gold prob=0.4793
WX: top_k=19, lambda=3, top_site=L3-d63, exact=0.4785, gold prob=0.4795
WX: top_k=19, lambda=3.25, top_site=L3-d63, exact=0.4785, gold prob=0.4806
WX: top_k=19, lambda=3.5, top_site=L3-d63, exact=0.4805, gold prob=0.4830
WX: top_k=19, lambda=3.75, top_site=L3-d63, exact=0.4863, gold prob=0.4869
WX: top_k=19, lambda=4, top_site=L3-d63, exact=0.4922, gold prob=0.4913
WX: top_k=20, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=20, lambda=2, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=20, lambda=2.25, top_site=L3-d63, exact=0.4805, gold prob=0.4791
WX: top_k=20, lambda=2.5, top_site=L3-d63, exact=0.4785, gold prob=0.4792
WX: top_k=20, lambda=2.75, top_site=L3-d63, exact=0.4785, gold prob=0.4791
WX: top_k=20, lambda=3, top_site=L3-d63, exact=0.4785, gold prob=0.4792
WX: top_k=20, lambda=3.25, top_site=L3-d63, exact=0.4785, gold prob=0.4797
WX: top_k=20, lambda=3.5, top_site=L3-d63, exact=0.4785, gold prob=0.4812
WX: top_k=20, lambda=3.75, top_site=L3-d63, exact=0.4824, gold prob=0.4840
WX: top_k=20, lambda=4, top_site=L3-d63, exact=0.4863, gold prob=0.4879
WX: top_k=21, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=21, lambda=2, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=21, lambda=2.25, top_site=L3-d63, exact=0.4785, gold prob=0.4791
WX: top_k=21, lambda=2.5, top_site=L3-d63, exact=0.4805, gold prob=0.4796
WX: top_k=21, lambda=2.75, top_site=L3-d63, exact=0.4785, gold prob=0.4796
WX: top_k=21, lambda=3, top_site=L3-d63, exact=0.4805, gold prob=0.4796
WX: top_k=21, lambda=3.25, top_site=L3-d63, exact=0.4785, gold prob=0.4797
WX: top_k=21, lambda=3.5, top_site=L3-d63, exact=0.4785, gold prob=0.4804
WX: top_k=21, lambda=3.75, top_site=L3-d63, exact=0.4785, gold prob=0.4823
WX: top_k=21, lambda=4, top_site=L3-d63, exact=0.4844, gold prob=0.4854
WX: top_k=22, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=22, lambda=2, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=22, lambda=2.25, top_site=L3-d63, exact=0.4785, gold prob=0.4789
WX: top_k=22, lambda=2.5, top_site=L3-d63, exact=0.4805, gold prob=0.4795
WX: top_k=22, lambda=2.75, top_site=L3-d63, exact=0.4805, gold prob=0.4799
WX: top_k=22, lambda=3, top_site=L3-d63, exact=0.4785, gold prob=0.4798
WX: top_k=22, lambda=3.25, top_site=L3-d63, exact=0.4805, gold prob=0.4797
WX: top_k=22, lambda=3.5, top_site=L3-d63, exact=0.4785, gold prob=0.4800
WX: top_k=22, lambda=3.75, top_site=L3-d63, exact=0.4785, gold prob=0.4812
WX: top_k=22, lambda=4, top_site=L3-d63, exact=0.4824, gold prob=0.4836
WX: top_k=23, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=23, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=23, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=23, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=23, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4794
WX: top_k=23, lambda=1.5, top_site=L3-d63, exact=0.4805, gold prob=0.4814
WX: top_k=23, lambda=1.75, top_site=L3-d63, exact=0.4844, gold prob=0.4836
WX: top_k=23, lambda=2, top_site=L3-d63, exact=0.4844, gold prob=0.4844
WX: top_k=23, lambda=2.25, top_site=L3-d63, exact=0.4844, gold prob=0.4851
WX: top_k=23, lambda=2.5, top_site=L3-d63, exact=0.4863, gold prob=0.4876
WX: top_k=23, lambda=2.75, top_site=L3-d63, exact=0.4922, gold prob=0.4920
WX: top_k=23, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4969
WX: top_k=23, lambda=3.25, top_site=L3-d63, exact=0.5020, gold prob=0.5011
WX: top_k=23, lambda=3.5, top_site=L3-d63, exact=0.5020, gold prob=0.5052
WX: top_k=23, lambda=3.75, top_site=L3-d63, exact=0.5078, gold prob=0.5100
WX: top_k=24, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=24, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=24, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=24, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=24, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4791
WX: top_k=24, lambda=1.5, top_site=L3-d63, exact=0.4805, gold prob=0.4807
WX: top_k=24, lambda=1.75, top_site=L3-d63, exact=0.4844, gold prob=0.4830
WX: top_k=24, lambda=2, top_site=L3-d63, exact=0.4844, gold prob=0.4842
WX: top_k=24, lambda=2.25, top_site=L3-d63, exact=0.4844, gold prob=0.4848
WX: top_k=24, lambda=2.5, top_site=L3-d63, exact=0.4844, gold prob=0.4863
WX: top_k=24, lambda=2.75, top_site=L3-d63, exact=0.4883, gold prob=0.4898
WX: top_k=24, lambda=3, top_site=L3-d63, exact=0.4941, gold prob=0.4943
WX: top_k=24, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4988
WX: top_k=24, lambda=3.5, top_site=L3-d63, exact=0.5020, gold prob=0.5027
WX: top_k=24, lambda=3.75, top_site=L3-d63, exact=0.5078, gold prob=0.5071
WX: top_k=24, lambda=4, top_site=L3-d63, exact=0.5098, gold prob=0.5120
WX: top_k=25, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=25, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=25, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=25, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=25, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4790
WX: top_k=25, lambda=1.5, top_site=L3-d63, exact=0.4805, gold prob=0.4803
WX: top_k=25, lambda=1.75, top_site=L3-d63, exact=0.4824, gold prob=0.4824
WX: top_k=25, lambda=2, top_site=L3-d63, exact=0.4844, gold prob=0.4840
WX: top_k=25, lambda=2.25, top_site=L3-d63, exact=0.4844, gold prob=0.4845
WX: top_k=25, lambda=2.5, top_site=L3-d63, exact=0.4844, gold prob=0.4854
WX: top_k=25, lambda=2.75, top_site=L3-d63, exact=0.4883, gold prob=0.4880
WX: top_k=25, lambda=3, top_site=L3-d63, exact=0.4922, gold prob=0.4921
WX: top_k=25, lambda=3.25, top_site=L3-d63, exact=0.4961, gold prob=0.4966
WX: top_k=25, lambda=3.5, top_site=L3-d63, exact=0.5000, gold prob=0.5006
WX: top_k=25, lambda=3.75, top_site=L3-d63, exact=0.5000, gold prob=0.5045
WX: top_k=25, lambda=4, top_site=L3-d63, exact=0.5078, gold prob=0.5091
WX: top_k=26, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=26, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=26, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=26, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=26, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4788
WX: top_k=26, lambda=1.5, top_site=L3-d63, exact=0.4805, gold prob=0.4799
WX: top_k=26, lambda=1.75, top_site=L3-d63, exact=0.4805, gold prob=0.4818
WX: top_k=26, lambda=2, top_site=L3-d63, exact=0.4844, gold prob=0.4837
WX: top_k=26, lambda=2.25, top_site=L3-d63, exact=0.4844, gold prob=0.4844
WX: top_k=26, lambda=2.5, top_site=L3-d63, exact=0.4844, gold prob=0.4850
WX: top_k=26, lambda=2.75, top_site=L3-d63, exact=0.4844, gold prob=0.4867
WX: top_k=26, lambda=3, top_site=L3-d63, exact=0.4902, gold prob=0.4901
WX: top_k=26, lambda=3.25, top_site=L3-d63, exact=0.4941, gold prob=0.4943
WX: top_k=26, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4985
WX: top_k=26, lambda=3.75, top_site=L3-d63, exact=0.5020, gold prob=0.5021
WX: top_k=26, lambda=4, top_site=L3-d63, exact=0.5039, gold prob=0.5062
WX: top_k=27, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=27, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=27, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=27, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=27, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=27, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4796
WX: top_k=27, lambda=1.75, top_site=L3-d63, exact=0.4805, gold prob=0.4814
WX: top_k=27, lambda=2, top_site=L3-d63, exact=0.4844, gold prob=0.4834
WX: top_k=27, lambda=2.25, top_site=L3-d63, exact=0.4844, gold prob=0.4843
WX: top_k=27, lambda=2.5, top_site=L3-d63, exact=0.4844, gold prob=0.4849
WX: top_k=27, lambda=2.75, top_site=L3-d63, exact=0.4863, gold prob=0.4862
WX: top_k=27, lambda=3, top_site=L3-d63, exact=0.4883, gold prob=0.4889
WX: top_k=27, lambda=3.25, top_site=L3-d63, exact=0.4922, gold prob=0.4930
WX: top_k=27, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4971
WX: top_k=27, lambda=3.75, top_site=L3-d63, exact=0.5000, gold prob=0.5004
WX: top_k=27, lambda=4, top_site=L3-d63, exact=0.5020, gold prob=0.5040
WX: top_k=28, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=28, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=28, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=28, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=28, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=28, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4793
WX: top_k=28, lambda=1.75, top_site=L3-d63, exact=0.4805, gold prob=0.4806
WX: top_k=28, lambda=2, top_site=L3-d63, exact=0.4844, gold prob=0.4819
WX: top_k=28, lambda=2.25, top_site=L3-d63, exact=0.4805, gold prob=0.4819
WX: top_k=28, lambda=2.5, top_site=L3-d63, exact=0.4824, gold prob=0.4819
WX: top_k=28, lambda=2.75, top_site=L3-d63, exact=0.4824, gold prob=0.4823
WX: top_k=28, lambda=3, top_site=L3-d63, exact=0.4785, gold prob=0.4828
WX: top_k=28, lambda=3.25, top_site=L3-d63, exact=0.4824, gold prob=0.4857
WX: top_k=28, lambda=3.5, top_site=L3-d63, exact=0.4902, gold prob=0.4911
WX: top_k=28, lambda=3.75, top_site=L3-d63, exact=0.4941, gold prob=0.4968
WX: top_k=28, lambda=4, top_site=L3-d63, exact=0.5039, gold prob=0.5022
WX: top_k=29, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=29, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=29, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=29, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=29, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=29, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4789
WX: top_k=29, lambda=1.75, top_site=L3-d63, exact=0.4805, gold prob=0.4798
WX: top_k=29, lambda=2, top_site=L3-d63, exact=0.4824, gold prob=0.4808
WX: top_k=29, lambda=2.25, top_site=L3-d63, exact=0.4824, gold prob=0.4812
WX: top_k=29, lambda=2.5, top_site=L3-d63, exact=0.4824, gold prob=0.4809
WX: top_k=29, lambda=2.75, top_site=L3-d63, exact=0.4805, gold prob=0.4809
WX: top_k=29, lambda=3, top_site=L3-d63, exact=0.4824, gold prob=0.4809
WX: top_k=29, lambda=3.25, top_site=L3-d63, exact=0.4766, gold prob=0.4822
WX: top_k=29, lambda=3.5, top_site=L3-d63, exact=0.4844, gold prob=0.4871
WX: top_k=29, lambda=3.75, top_site=L3-d63, exact=0.4922, gold prob=0.4939
WX: top_k=29, lambda=4, top_site=L3-d63, exact=0.5020, gold prob=0.4999
WX: top_k=30, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=30, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=30, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=30, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=30, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=30, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4788
WX: top_k=30, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4796
WX: top_k=30, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4807
WX: top_k=30, lambda=2.25, top_site=L3-d63, exact=0.4824, gold prob=0.4813
WX: top_k=30, lambda=2.5, top_site=L3-d63, exact=0.4805, gold prob=0.4812
WX: top_k=30, lambda=2.75, top_site=L3-d63, exact=0.4805, gold prob=0.4810
WX: top_k=30, lambda=3, top_site=L3-d63, exact=0.4805, gold prob=0.4809
WX: top_k=30, lambda=3.25, top_site=L3-d63, exact=0.4766, gold prob=0.4813
WX: top_k=30, lambda=3.5, top_site=L3-d63, exact=0.4805, gold prob=0.4846
WX: top_k=30, lambda=3.75, top_site=L3-d63, exact=0.4902, gold prob=0.4908
WX: top_k=30, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4970
WX: top_k=31, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=31, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=31, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=31, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=31, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=31, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4788
WX: top_k=31, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4794
WX: top_k=31, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4804
WX: top_k=31, lambda=2.25, top_site=L3-d63, exact=0.4824, gold prob=0.4813
WX: top_k=31, lambda=2.5, top_site=L3-d63, exact=0.4805, gold prob=0.4817
WX: top_k=31, lambda=2.75, top_site=L3-d63, exact=0.4805, gold prob=0.4825
WX: top_k=31, lambda=3, top_site=L3-d63, exact=0.4844, gold prob=0.4835
WX: top_k=31, lambda=3.25, top_site=L3-d63, exact=0.4863, gold prob=0.4836
WX: top_k=31, lambda=3.5, top_site=L3-d63, exact=0.4785, gold prob=0.4846
WX: top_k=31, lambda=3.75, top_site=L3-d63, exact=0.4863, gold prob=0.4887
WX: top_k=31, lambda=4, top_site=L3-d63, exact=0.4902, gold prob=0.4947
WX: top_k=32, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=32, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=32, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=32, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=32, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=32, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=32, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4793
WX: top_k=32, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4803
WX: top_k=32, lambda=2.25, top_site=L3-d63, exact=0.4824, gold prob=0.4813
WX: top_k=32, lambda=2.5, top_site=L3-d63, exact=0.4824, gold prob=0.4818
WX: top_k=32, lambda=2.75, top_site=L3-d63, exact=0.4824, gold prob=0.4826
WX: top_k=32, lambda=3, top_site=L3-d63, exact=0.4844, gold prob=0.4840
WX: top_k=32, lambda=3.25, top_site=L3-d63, exact=0.4863, gold prob=0.4848
WX: top_k=32, lambda=3.5, top_site=L3-d63, exact=0.4805, gold prob=0.4854
WX: top_k=32, lambda=3.75, top_site=L3-d63, exact=0.4844, gold prob=0.4877
WX: top_k=32, lambda=4, top_site=L3-d63, exact=0.4883, gold prob=0.4926
WX: top_k=33, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=33, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=33, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=33, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=33, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=33, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=33, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4793
WX: top_k=33, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4801
WX: top_k=33, lambda=2.25, top_site=L3-d63, exact=0.4785, gold prob=0.4817
WX: top_k=33, lambda=2.5, top_site=L3-d63, exact=0.4844, gold prob=0.4855
WX: top_k=33, lambda=2.75, top_site=L3-d63, exact=0.4902, gold prob=0.4902
WX: top_k=33, lambda=3, top_site=L3-d63, exact=0.4961, gold prob=0.4944
WX: top_k=33, lambda=3.25, top_site=L3-d63, exact=0.4961, gold prob=0.4976
WX: top_k=33, lambda=3.5, top_site=L3-d63, exact=0.5000, gold prob=0.5010
WX: top_k=33, lambda=3.75, top_site=L3-d63, exact=0.5000, gold prob=0.5058
WX: top_k=33, lambda=4, top_site=L3-d63, exact=0.5098, gold prob=0.5118
WX: top_k=34, lambda=0.25, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=34, lambda=0.5, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=34, lambda=0.75, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=34, lambda=1, top_site=L3-d63, exact=0.4785, gold prob=0.4785
WX: top_k=34, lambda=1.25, top_site=L3-d63, exact=0.4785, gold prob=0.4786
WX: top_k=34, lambda=1.5, top_site=L3-d63, exact=0.4785, gold prob=0.4787
WX: top_k=34, lambda=1.75, top_site=L3-d63, exact=0.4785, gold prob=0.4791
WX: top_k=34, lambda=2, top_site=L3-d63, exact=0.4805, gold prob=0.4799
WX: top_k=34, lambda=2.25, top_site=L3-d63, exact=0.4785, gold prob=0.4812
WX: top_k=34, lambda=2.5, top_site=L3-d63, exact=0.4844, gold prob=0.4845
WX: top_k=34, lambda=2.75, top_site=L3-d63, exact=0.4863, gold prob=0.4890
WX: top_k=34, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4936
WX: top_k=34, lambda=3.25, top_site=L3-d63, exact=0.4941, gold prob=0.4968
WX: top_k=34, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4997
